,username,komentar_netizen,tanggal_dibuat,clean_text
571,Alindanndaa_,@geloraco KEMARIN ORANG KALIMANTAN ASLI JUGA INGIN MELAKUKAN HAL YG SAMA KARENA KALIMANTAN HABIS DIGUNDUL HUTAN DAN DIMANFAATKAN SAJA OLEH OLIGARKI INI. TAPI MALAH PINDAH IBUKOTA KE KALTIM DAN KALTIM MENERIMA SAMPAI SEKARANG MAU DIBANGUN IKN BARU MENYESAL UTK KEPENTINGAN ORG LAIN.,Tue Feb 27 07:30:34 +0000 2024,kemarin orang kalimantan asli laku kalimantan habis gundul hutan manfaat oligarki pindah ibukota kah kalimantan timur kalimantan timur terima bangun ikn sesal orang
572,TalisyahWin,@Dandhy_Laksono Puas²in demo aksi kamisan maupun aksi protes ke anggota dewan/presiden mumpung blm pindah ke IKN...bisa jd salah satu alasan ibukota pindah ke IKN biar g ada mahasiswa yg demo² lagi klo pemerintah ambil kebijakan yg g pro rakyat. Mau demo jg udah susah mahal ongkosnya.,Thu Feb 29 01:41:34 +0000 2024,puas in demo aksi kamis aksi protes kah anggota dewanpresiden selagi pindah kah iknbisa salah alas ibukota pindah kah ikn biar mahasiswa demo perintah ambil bijak profesional rakyat demo susah mahal ongkos
573,Polsek_Kalidoni,Kapolda Sumsel Irjen Pol. A. Rachmad Wibowo SIK bersama Forkopimda Provinsi Sumsel menyambut Kedatangan Presiden RI Joko Widodo dalam rangka kunjungan kerja ke kota Palembang Sumatera Selatan Jumat usai melakukan kegiatan di Ibukota Nusantara (IKN) Kalimantan Timur. https://t.co/lI463LJGrK,Fri Mar 01 17:22:38 +0000 2024,kapolda sumsel irjen pol a rachmad wibowo sih forkopimda provinsi sumsel sambut presiden ri joko widodo rangka kunjung kerja kah kota palembang sumatera selatan jumat laku giat ibukota nusantara ikn kalimantan timur
574,KreatifsultanId,Pemerintah akan menawarkan 225.000 lowongan ASN @ikn_id yang akan ditempatkan ke Ibu Kota Nusantara (IKN). Para calon ASN ini akan diseleksi mulai tahun ini. Akan dibuka pada April 2024. Diutamakan yang baru lulus atau fresh graduate. #asn #loker #ikn #kotanusantara #ibukota https://t.co/I0grLIV2QF,Sat Mar 02 05:58:52 +0000 2024,perintah tawar lowong asn kah kota nusantara ikn calon asn seleksi buka april utama lulus fresh graduate
575,gilbhas,Kayak sengaja biar Jakarta sebagai ibukota jadi keliatan makin jelek sehingga membangun IKN yang laham itu jadi tampak masuk akal bagi masyarakat awam etapi ga deng kayaknya ga gitu saya suudzon doang. Astagfirullah.,Sat Mar 02 14:05:05 +0000 2024,kayak sengaja biar jakarta ibukota lihat jelek bangun ikn laham masuk akal masyarakat awam etapi deng kayak suudzon astagfirullah
576,Dekakapal1982,Maklum Plonga Plongo ingin jadi Legacy dengan membangun IKN yang menyedot duit rakyat dengan slogan untuk menghindari Jawa Centris padahal hanya untuk ibukota masyarakat China yang akan datang dan menetap di IKN khususnya P.Kalimantan dengan 100 jt asli dari China,Fri Mar 01 14:56:36 +0000 2024,maklum plonga plongo legacy bangun ikn sedot uang rakyat slogan hindar jawa centris ibukota masyarakat china ikn khusus pkalimantan jt asli china
577,masgah_,@Malika6027 bisa jadi itu sengaja strategi biar menguatkan ibukota pindah ke IKN tpi gak dengan cara kotor dan tolol kayak gini juga dong. kan akhirnya jadi rakyat yg susah rakyat udah rajin bayar pajak malah di perlakukan seenaknya sama pemerintah,Sat Mar 02 03:24:56 +0000 2024,sengaja strategi biar kuat ibukota pindah kah ikn kotor tolol kayak rakyat susah rakyat rajin bayar pajak laku enak perintah
578,Rudy_Slow,. IBUKOTA NEGARA NUSANTARA ISTANA PRESIDEN @jokowi @prabowo @ikn_id @ikn_nusantarainfo #ikn #negarakesatuan #nkri #nusantara #pancasila https://t.co/Tl1ACuHMrg,Sat Mar 02 06:50:18 +0000 2024,ibukota negara nusantara istana presiden
579,heralddotID,Pada bulan Juli 2024 mendatang 6 ribu Aparatur Sipil Negara (ASN) atau PNS akan pindah ke Ibukota Nusantara (IKN) di Kalimantan Timur. https://t.co/C8mANdeqAa,Sat Mar 02 07:17:02 +0000 2024,juli ribu aparatur sipil negara asn pegawai negeri sipil pindah kah ibukota nusantara ikn kalimantan timur
580,honeyhazelnuty_,Jangan bersedih bro buka lagi komplek ibukota elite saingan IKN nya.,Fri Mar 01 02:23:14 +0000 2024,sedih saudara laki buka komplek ibukota elite saing ikn nya
581,Wardy79097882,Jakarta tetap ibukota indonesia IKN ibukota nosantara indonesia pecah belah,Sat Mar 02 01:00:46 +0000 2024,jakarta ibukota indonesia ikn ibukota nosantara indonesia pecah belah
582,hendraubol62,spy ada alasan ibukota segera di pindah ke ikn??,Sat Mar 02 09:09:18 +0000 2024,alas ibukota pindah kah ikn
583,179karomi,bingung deh sama orang yg koar jangan buka usaha/investasi di jkt karena ibukota mau pindah ke ikn padahal menurut gua ga gitu ngaruh deh kaya di us dlu nyc pernah jdi ibukota dan pas udah pindah ke washington dc tetep pusat perekonomian sekarang masih di nyc,Fri Mar 01 04:37:57 +0000 2024,bingung deh orang teriak buka usahainvestasi jakarta ibukota pindah kah ikn pengaruh deh kaya us nyc ibukota pas pindah kah washington dc tetep pusat ekonomi nyc
584,Faisal_PSI,Benar gak sih pihak tertentu mencor beton semua porus dan sumur resapan biar banjir ini terjadi?! Pihak tertentu itu istana bukan? Jahat apa bodoh jika alasannya biar ibukota pindah ke IKN?,Sat Mar 02 18:30:07 +0000 2024,sih cor beton porus sumur resap biar banjir istana jahat bodoh alas biar ibukota pindah kah ikn
585,pudingsoklad,Stlh melihat ga bs baca jam ditanya kroanjangan ikn ga tau dan ibukota jawa tengah aja ngah ngoh bs disimpulkan bahwa silen majority bnrn silent krn ga tau apa ini apa itu taunya cm ikut²an jd apa yg d harapkan?,Sat Mar 02 17:54:12 +0000 2024,lihat baca jam kroanjangan ikn ibukota jawa ngah ngoh simpul silen mayoritas bnrn silent tau an harap
586,rknvln_,@lintangsari96 Happy birthday lintang! Udah ga ada ig jadi ga bisa update foto terbaru kita berdua yg akhirnya ada setelah &gt;2 tahun. Sehat2 tang ditunggu kepulangannya sebelum ibukota pindah ke ikn https://t.co/aSoxgvNqUX,Sat Mar 02 12:56:53 +0000 2024,bahagia birthday lintang ig update foto gitu sehat2 tang tunggu pulang ibukota pindah kah ikn
587,dianurcahyo,bayangin kalo ibukota udah pindah ikn mau demo budgetnnya mahal banget,Sat Mar 02 04:16:43 +0000 2024,bayangin ibukota pindah ikn demo budgetnnya mahal banget
588,sultan_ied,Bisa jadi jkt dibiarkan kelelep sengaja dilakukan heru gub pilihan jkw supaya jkw lebih leluasa ngomong ibukota segera pindah ke ikn karna jkt sudah gak layak untuk ditempati pemerintahan pusat.,Fri Mar 01 18:14:35 +0000 2024,jakarta biar lelep sengaja laku heru gubernur pilih jkw jkw leluasa bicara ibukota pindah kah ikn jakarta layak perintah pusat
589,pudingsoklad,Bener² sudah tidak ada indonesia emas bahkan perunggupun ga layak - ibukota jateng ️ - kepanjangan IKN ️ - Baca jam ️ - negara no 1 umat islam berjilbab tp tidak tahu nabi terakhirnya ️ Dan entitas spt ini yg d harapkan diskusi intelektual?,Sat Mar 02 20:34:32 +0000 2024,indonesia emas perunggu layak ibukota jateng ikn baca jam negara nomor umat islam jilbab nabi entitas harap diskusi intelektual
590,heru_mie,@liaasister Mungkin ini perintah Jokowi ke si Heru agar ada alasan utk pindah ibukota ke ikn semoga ikn juga alami hal yg sama dg jakarta bahkan lebih dahsyat lagi yakni di terjang banjir bandang shg impian Jokowi akan terkubur.iknnya terendam berikut Jokowi &amp; para begundalnya jd tumbal ikn.,Sat Mar 02 01:19:37 +0000 2024,perintah jokowi kah si heru alas pindah ibukota kah ikn moga ikn alami jakarta dahsyat terjang banjir bandang impi jokowi terkuburiknnya rendam jokowi amp begundal tumbal ikn
591,BBCIndonesia,Sembilan petani yang ditahan di Rumah Tahanan Polda Kalimantan Timur karena dituduh menghalangi proyek pembangunan Bandara VVIP Ibukota Nusantara (IKN) telah dilepaskan dari rutan. https://t.co/kyXUb0wsQR,Sat Mar 02 06:21:29 +0000 2024,sembilan tani tahan rumah tahan polisi daerah kalimantan timur tuduh halang proyek bangun bandara vvip ibukota nusantara ikn lepas rumah tahan
592,theiconomic,Otorita Ibukota Nusantara (IKN) menggelar groundbreaking tahap 5 yang diadakan pada 29 Februari dan 1 Maret 2024. Selengkapnya https://t.co/HKlKm0Zyzv,Fri Mar 01 09:25:46 +0000 2024,otorita ibukota nusantara ikn gelar groundbreaking tahap februari maret lengkap
593,EonHadean,@AbdulRa06583550 Pake hp. Jauh dari ibukota. Apalg jika pindah ke IKN ,Sat Mar 02 15:49:39 +0000 2024,pakai hp ibukota apalg pindah kah ikn
594,Avsyatiga,@DokterTifa Lah wong ibukota dipindah ke IKN aja biar ga bisa didemo,Fri Mar 01 22:43:51 +0000 2024,ibukota pindah kah ikn biar demo
595,Wardy79097882,@tvOneNews Jakarta ibukota indonesia IKN ibukota nosantara bukan ibukota indonesia,Sat Mar 02 09:03:38 +0000 2024,jakarta ibukota indonesia ikn ibukota nosantara ibukota indonesia
596,Arieicad,@DaddyMinusSugar Opsi masuk akal no.2....jadi IKN bisa diterima rakyat Ibukota Jakarta...Muka planga plongo tapi daya culasnya luar biasa !!!,Fri Mar 01 06:07:17 +0000 2024,opsi masuk akal nojadi ikn terima rakyat ibukota jakartamuka planga plongo daya culas
597,moms_keko,@asfan_warah Ini memang sengaja agar punya alasan untuk pindah ibukota ke IKN,Sat Mar 02 04:14:48 +0000 2024,sengaja alas pindah ibukota kah ikn
598,mogel_ilate,@Malika6027 Sengaja biar dianggap JKT ga becus jadi ibukota trs pindah IKN. .,Sat Mar 02 05:38:36 +0000 2024,sengaja biar anggap jakarta becus ibukota pindah ikn
599,BaresiRiya50621,@jokowi Lanjutkan Pak saya sangat setuju ibukota negara pindah ke IKN,Fri Mar 01 19:31:11 +0000 2024,tuju ibukota negara pindah kah ikn
600,cihuy1899,@DokterTifa Dari semua argumen ttg IKN ibukota Jakarta dll ini yg paking jelek.,Fri Mar 01 21:51:26 +0000 2024,argumen ikn ibukota jakarta paking jelek
601,Manguni21,@MasBRO_back Nanti setiap ada hujan dikondisikan jakarta banjir biar apa? Biar Ibukota RI cepat pindah ke IKN,Sat Mar 02 13:25:08 +0000 2024,hujan kondisi jakarta banjir biar biar ibukota ri cepat pindah kah ikn
602,Nazrey786,@NenkMonica Salah satu alasan ibukota pindah k IKN ya biar susah didemo masuk akal g?,Sat Mar 02 02:23:40 +0000 2024,salah alas ibukota pindah ikn iya biar susah demo masuk akal
603,Razieq97,@ARSIPAJA Ibukota sengaja dipindahkan ke IKN karena disana nggak ada rakyat yang demo.,Fri Mar 01 07:00:46 +0000 2024,ibukota sengaja pindah kah ikn rakyat demo
604,munaf_mukidi,@jokowi Jika pembangunan IKN ini diteruskan akan menjadi sia-sia tidak akan mungkin menjadi kota besar setingkat ibukota negara karena kota itu membutuhkan pertumbuhan Pak presiden gunakanlah APBN untuk hal2 yang berguna bagi rakyat. Yang saat ini rakyat sudah sangat menderita,Fri Mar 01 08:58:16 +0000 2024,bangun ikn siasia kota tingkat ibukota negara kota butuh tumbuh presiden apbn hal2 rakyat rakyat derita
605,hsantoskecho,@Malika6027 Biar smua orang dukung IKN krena DKI tak layak lagi jadi ibukota krn bajair,Sat Mar 02 02:09:32 +0000 2024,biar orang dukung ikn krena daerah khusus ibukota layak ibukota bajair
606,Suryani17661396,@benbela Wah bsk klo ibukota pindah di Kalimantan apa kuyang ya ikut menyemarakan IKN ya ?,Sat Mar 02 07:17:19 +0000 2024,besok ibukota pindah kalimantan kuyang iya semara ikn iya
607,dewsbanisters,@shallypristine IKN itu bukan ibukota baru cuma mega resort aja buat kalangan kelas atas sama expatriat,Fri Mar 01 16:15:15 +0000 2024,ikn ibukota mega resort kalang kelas expatriat
608,PronadaP49139,@Hudakeyy Ini pendapat saya: mungkin mereka sekelas kodok mengharapkan Jakarta tetap banjir. Hal ini untuk menggiring opini masyarakat agar setuju Jakarta dipindah ke IKN. Jadi nanti ibukota dipindah gak ada yang protes. Logika gak asumsi saya ini?,Fri Mar 01 15:17:44 +0000 2024,kelas kodok harap jakarta banjir giring opini masyarakat tuju jakarta pindah kah ikn ibukota pindah protes logika asumsi
609,UgeUnggak,@LagiBeTeAjj Makanya ibukota negara dipindahkan ke IKN udh banjir gempa macet kebagian berkurang hidup di jakarta,Fri Mar 01 20:37:02 +0000 2024,ibukota negara pindah kah ikn banjir gempa macet hidup jakarta
610,zhiem89,@asfan_warah Menurut saya ini by design agar terlihat jakarta tidak layak menjadi ibukota demi memuluskan agenda ikn,Sat Mar 02 01:10:15 +0000 2024,by design lihat jakarta layak ibukota mulus agenda ikn
611,fajar43380,@satriohendri Sengaja doi diem bae nyabotase banjir biar klaim pindah ke IKN krn ibukota udh ga memadai jadi lebih sahih,Sat Mar 02 01:59:17 +0000 2024,sengaja diem bae nyabotase banjir biar klaim pindah kah ikn ibukota sahih
612,ImalImalhasy,@GeiszChalifah Sengaja di biarkan agar kesannya jakarta dah ngga layak jadi ibukota tinggal penawaran IKN jadi tinggi gaya lama itu ,Fri Mar 01 01:02:12 +0000 2024,sengaja biar kesan jakarta layak ibukota tinggal tawar ikn gaya
613,bestfriend20444,@fsaidhamzah @MarahIchsan @DPR_RI Masa demo dan masa DPR hanya sisa -/+6 bulan kalau ga cepat selesai sudah kasus ini. Agustus ibukota pindah demo dan apapun kita suarakan harus ke IKN sana. Sekarang aja demo hari ini presiden menghindar dgn ke IKN sana alasannya groundbreaking project.,Fri Mar 01 02:32:18 +0000 2024,demo dewan wakil rakyat sisa cepat selesai agustus ibukota pindah demo suara kah ikn demo presiden hindar kah ikn alas groundbreaking project
614,Wdiens,@JJRizal Cie cie cie kezel nih yak? Keki nih yeh? IKN mo dilanjutin ama yg menang sekarang dan segera akan resmi jadi ibukota baru INDONESIA. Zal Ente sih berharapnya jahat +jelek IKN mangkrak jd ajah ALLOH SWT mengalahin jagoan ente tuh ,Fri Mar 01 14:02:11 +0000 2024,cie cie cie kezel yak keki yeh ikn dilanjutin menang resmi ibukota indonesia zal ente sih harap jahat jelek ikn mangkrak ajah alloh swt mengalahin jago ente
615,ghubaybilang,@tanyarlfes Ikn Ibukota konser nasional,Sat Mar 02 13:37:29 +0000 2024,ikn ibukota konser nasional
616,wanpissz,@ARSIPAJA Harusnya IKI ibukota indonesia Kalo IKN brarti bikin negara nusantara dulu wkwk~,Sat Mar 02 02:09:40 +0000 2024,iki ibukota indonesia ikn brarti bikin negara nusantara tertawa
617,Ainin107_NiniN,@KunyukSurvei @psi_id Mungkin Partai Seputar Ibukota pindah jadi Partai Seputar IKN atau sedang capek gelembungin suara mumpung 4% sudah dihapus MK biar bisa masuk bakso lapangan tembak senayan ,Sat Mar 02 02:05:28 +0000 2024,partai putar ibukota pindah partai putar ikn lelah gelembungin suara selagi hapus mk biar masuk bakso lapang tembak senayan
618,imkatarinablue,@tanyarlfes JANGAN LAH UDAH DI JAKARTA AJAAAA GILA IKN MEREBUT SEMUANYA udah cukup ibukota aja disana konser jngan,Sat Mar 02 10:55:09 +0000 2024,jakarta ajaaaa gila ikn rebut ibukota konser jngan
619,johnswijaya,@NurRizally @ekky1995 efeknya positif sih : Jokowi pindahin ibukota. mungkin 2014-2015 beliau juga ga kepikiran nanti buat IKN ah.. baru kepikirannya 2018 2019 di Brasilia korlap pendemo ngeluh biaya besar bayarin tiket 100 orang dari Sao Paulo/Rio. ga murah belum akomodasi dll.,Fri Mar 01 13:19:35 +0000 2024,efek positif sih jokowi pindahin ibukota beliau pikir ikn ah pikir brasilia korlap demo ngeluh biaya bayarin tiket orang sao paulorio murah akomodasi
620,tribunkaltim,Presiden Jokowi memastikan pemindahan ASN ke Ibu Kota Nusantara di Kalimantan Timur mulai Juli 2024 https://t.co/tPy2q8S0ju #IKN #ibukota #beritaterkini #beritaterbaru,Fri Mar 01 14:51:11 +0000 2024,presiden jokowi pindah asn kah kota nusantara kalimantan timur juli
621,CaturRp,@Malika6027 Mungkin biar ibukota cepat pindah ke IKN atau dianggap urgent/top priority. Suasana di Jkt dibikin seolah-olah tidak nyaman lgi. Bener ga analisa ini? ,Sat Mar 02 03:14:13 +0000 2024,biar ibukota cepat pindah kah ikn anggap urgenttop priority suasana jakarta bikin seolaholah nyaman analisa
622,agus_4x,@PuteraKonoha Mau nanya kalo ibukota pindah ke IKN begundal2 ini nanti nyari makan nya dimana. ,Fri Mar 01 05:14:11 +0000 2024,ibukota pindah kah ikn begundal2 cari makan nya
623,anisketels,Ebuset kemaren chris martin jalan-jalan di sudirman skrg ed sheeran. Hits banget sih Jakartaaa udah kaya hollywood aja Kalo ibukota pindah ke IKN apa konser-konser internasional jg bakal pindah ke sana ya?,Sat Mar 02 16:51:47 +0000 2024,ebuset kemarin chris martin jalanjalan sudirman edisi sheeran hits banget sih jakartaaa kaya hollywood ibukota pindah kah ikn konserkonser internasional pindah kah iya
624,agus_4x,@yaniarsim Gak kebayang Tahun depan kalo ibukota udah pindah ke IKN ini begundal2 kalo mau cari makan dimana ,Fri Mar 01 05:11:54 +0000 2024,bayang ibukota pindah kah ikn begundal2 cari makan
625,Uvhie6,@Dhonie_rams itu supaya Ibukota bisa cepet2 di pindah ke sini.. ke IKN Di Kaltim.. modus,Sat Mar 02 10:46:59 +0000 2024,ibukota cepet2 pindah kah kah ikn kalimantan timur modus
626,henkuse,@jokowi Salah pak nyebutnya IKN = Ibukota Negara Mustinya IKN Nusantara Atau Ibukota Negara Nusantara,Fri Mar 01 06:41:42 +0000 2024,salah nyebutnya ikn ibukota negara mustinya ikn nusantara ibukota negara nusantara
627,huftbosan,oke serius: 1. akan ada banyak mall di ikn 2. ikn sampe hari ini ga ada grand designnya (thus rk said doi masih bisa usul hal2 fundamental kek mau dibikin seberapa besar mau meniru model ibukota mana mau ada apa aja dll),Sat Mar 02 09:21:39 +0000 2024,oke serius mall ikn ikn grand designnya thus rk said usul hal2 fundamental bikin tiru model ibukota
628,fairiescore,@Chifyu emang sengaja jkt dibikin gak nyaman biar warga indonesia setuju ibukota pindah ke ikn.. iya kan?,Sat Mar 02 16:10:57 +0000 2024,sengaja jakarta bikin nyaman biar warga indonesia tuju ibukota pindah kah ikn iya
629,MalikHa14694929,@Malika6027 Supaya ibukota benar bebar pindah ke IKN mba,Sat Mar 02 05:11:58 +0000 2024,ibukota bebar pindah kah ikn mbak
630,GadisIlma,@tempodotco Kebalikan nye ya Jok? ada temen sih kerja di ikn ..skrg udh pulang ..mau pemilu dikejar target hrs udh jadi ini itu ..tp skrg berenti dulu ..dan dia blg gak akan tuh pindah ibukota dlm waktu dekat..,Fri Mar 01 00:50:49 +0000 2024,nye iya jok teman sih kerja ikn pulang pilih kejar target renti bilang pindah ibukota
631,arrafiuasyqar_,@asfan_warah kayaknya doi dikasih tugas buat bikin jakarta makin semrawut deh biar memperkuat alesan pindah ibukota &amp; lanjutin diskontinu proyek IKN krn pandemi yg terlanjur make apbn &amp; kucuran investor asing yg ga sesuai target,Fri Mar 01 16:29:20 +0000 2024,kayak kasih tugas bikin jakarta semrawut deh biar kuat alesan pindah ibukota amp lanjutin diskontinu proyek ikn pandemi lanjur make apbn amp kucur investor asing sesuai target
632,cobeh2022,Indonesia Kini Tidak Punya Ibukota. . UU Tentang Ibu Kota Negara (UU IKN) Yang Diundangkan Sejak 15 Februari 2022. Status DKI Jakarta Sebagai Ibu Kota Negara Habis Sejak 15 Februari 2024. . https://t.co/VOLXvJnFNy .. https://t.co/UZ2EmegwPC,Tue Mar 05 22:25:48 +0000 2024,indonesia ibukota undang kota negara undang ikn undang februari status daerah khusus ibukota jakarta kota negara habis februari
633,moeslim_choice,IKN Mode Siang dan Malam #IKN #ibukota #IKNNusantara #IbukotaBaru https://t.co/XGfzgK7H1z,Mon Mar 04 09:15:07 +0000 2024,ikn mode siang malam
634,BuchroniK,@tvOneNews Setelah proyek reklamasi di DKI Jakarta dicabut izinya oleh Anies Baswedan muncullah ibukota baru IKN.. https://t.co/wY3JO1UZRs,Tue Mar 05 14:03:32 +0000 2024,proyek reklamasi daerah khusus ibukota jakarta cabut izinya anies baswedan muncul ibukota ikn
